Quadrat,Tag,Species,DBH,local_x,local_y,Code,ScientificName,CommonName,Family,Type,ln,wd,Flagged,Flagged_Equation,stake_x,stake_y,global_x,global_y,AverageE,AverageN,POINT_X,POINT_Y,Land_use,AREASYMBOL,SPATIALVER,MUSYM,MUKEY
205,2539,CARCAR,1.3,7.12,7.397,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,47.12,107.397,721425.6602,4846060.63,721420.5487,4846060.956,Pasture1973,NH009,9,130E,281049
205,2540,TSUCAN,16.6,7.914,8.748,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,47.914,108.748,721427.0112,4846059.836,721421.9874,4846060.251,Pasture1973,NH009,9,130E,281049
205,2541,TSUCAN,25.6,6.271,13.3,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,46.271,113.3,721431.5632,4846061.479,721426.3403,4846062.326,Pasture1973,NH009,9,130E,281049
205,2542,TSUCAN,23,8.545,10.238,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,48.545,110.238,721428.5012,4846059.205,721423.5461,4846059.725,Pasture1973,NH009,9,130E,281049
205,2543,CARCAR,8.4,1.01,13.079,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,41.01,113.079,721431.3422,4846066.74,721425.5171,4846067.731,Pasture1973,NH009,9,130E,281049
205,2544,FRANIG,21.7,0.38,16.748,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,40.38,116.748,721435.0112,4846067.37,721429.1052,4846068.688,Pasture1973,NH009,9,130E,281049
205,2545,FAGGRA,8.5,4.873,19.121,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,44.873,119.121,721437.3842,4846062.877,721431.9873,4846064.255,Pasture1973,NH009,9,130E,281049
205,2546,POPTRE,30.3,6.736,19.893,,Populus tremuloides,Quaking aspen,Salicaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,46.736,119.893,721438.1562,4846061.014,721432.9709,4846062.399,Pasture1973,NH009,9,130E,281049
205,2547,ACESAC,18,7.12,19.066,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,47.12,119.066,721437.3292,4846060.63,721432.1898,4846061.934,Pasture1973,NH009,9,130E,281049
205,2548,BETALL,18.4,8.188,18.845,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,48.188,118.845,721437.1082,4846059.562,721432.0917,4846060.815,Pasture1973,NH009,9,130E,281049
205,2549,ACERUB,21,6.709,14.652,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,46.709,114.652,721432.9152,4846061.041,721427.7393,4846061.988,Pasture1973,NH009,9,130E,281049
205,2550,TSUCAN,20.7,5.832,14.872,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,45.832,114.872,721433.1352,4846061.918,721427.8583,4846062.91,Pasture1973,NH009,9,130E,281049
205,2551,ACERUB,7.3,9.092,18.376,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,49.092,118.376,721436.6392,4846058.658,721431.7274,4846059.844,Pasture1973,NH009,9,130E,281049
205,2552,FRAAME,18.8,9.942,19.672,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,49.942,119.672,721437.9352,4846057.808,721433.1177,4846059.076,Pasture1973,NH009,9,130E,281049
205,2553,TSUCAN,10,6.983,13.548,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,46.983,113.548,721431.8112,4846060.767,721426.6693,4846061.613,Pasture1973,NH009,9,130E,281049
205,2554,TSUCAN,23.1,8.901,12.776,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,48.901,112.776,721431.0392,4846058.849,721426.1189,4846059.571,Pasture1973,NH009,9,130E,281049
205,2555,FAGGRA,2.4,9.531,11.645,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,49.531,111.645,721429.9082,4846058.219,721425.0628,4846058.827,Pasture1973,NH009,9,130E,281049
205,2556,FAGGRA,7.4,9.887,10.79,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,49.887,110.79,721429.0532,4846057.863,721424.2506,4846058.388,Pasture1973,NH009,9,130E,281049
205,2557,TSUCAN,13.2,17.86,0.886,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,57.86,100.886,721419.1492,4846049.89,721415.2836,4846049.339,Managed Forest,NH009,9,130E,281049
205,2558,TSUCAN,18.4,12.271,1.41,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,52.271,101.41,721419.6732,4846055.479,721415.1661,4846055.144,Managed Forest,NH009,9,130E,281049
205,2559,TSUCAN,12.2,12.024,0.61,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,52.024,100.61,721418.8732,4846055.726,721414.3397,4846055.332,Managed Forest,NH009,9,130E,281049
205,2560,BETALL,4.7,11.695,8.307,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,51.695,108.307,721426.5702,4846056.055,721421.9806,4846056.316,Pasture1973,NH009,9,130E,281049
205,2561,TSUCAN,14.5,12.818,9.879,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,52.818,109.879,721428.1422,4846054.932,721423.6775,4846055.291,Pasture1973,NH009,9,130E,281049
205,2562,ACESAC,80.8,19.914,0.334,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,59.914,100.334,721418.5972,4846047.836,721414.9682,4846047.176,Managed Forest,NH009,9,130E,281049
205,2563,TSUCAN,14.4,19.777,5.383,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,59.777,105.383,721423.6462,4846047.973,721419.9895,4846047.74,Managed Forest,NH009,9,130E,281049
205,2564,TSUCAN,12.1,17.558,4.638,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,57.558,104.638,721422.9012,4846050.192,721418.9921,4846049.965,Managed Forest,NH009,9,130E,281049
205,2565,TSUCAN,9.6,16.873,5.024,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,56.873,105.024,721423.2872,4846050.877,721419.2987,4846050.704,Managed Forest,NH009,9,130E,281049
205,2566,TSUCAN,16.1,14.736,10.348,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,54.736,110.348,721428.6112,4846053.014,721424.3651,4846053.353,Pasture1973,NH009,9,130E,281049
205,2567,BETALL,24.3,14.736,13.797,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,54.736,113.797,721432.0602,4846053.014,721427.8059,4846053.642,Pasture1973,NH009,9,130E,281049
205,2568,QUERUB,25.2,13.75,13.41,,Quercus rubra,Red oak,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,53.75,113.41,721431.6732,4846054,721427.3069,4846054.626,Pasture1973,NH009,9,130E,281049
205,2569,TSUCAN,9,13.64,12.528,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,53.64,112.528,721430.7912,4846054.11,721426.4144,4846054.665,Pasture1973,NH009,9,130E,281049
205,2570,TSUCAN,16.1,10.846,10.403,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,50.846,110.403,721428.6662,4846056.904,721423.9744,4846057.367,Pasture1973,NH009,9,130E,281049
205,2571,ACERUB,6.8,10.408,15.783,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,50.408,115.783,721434.0462,4846057.342,721429.2914,4846058.27,Pasture1973,NH009,9,130E,281049
205,2572,FAGGRA,4.5,11.997,16.886,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,51.997,116.886,721435.1492,4846055.753,721430.5738,4846056.724,Pasture1973,NH009,9,130E,281049
205,2573,ACERUB,23.8,12.517,17.272,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,52.517,117.272,721435.5352,4846055.233,721431.0184,4846056.221,Pasture1973,NH009,9,130E,281049
205,2574,BETALL,16,13.147,16.307,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,53.147,116.307,721434.5702,4846054.603,721430.1279,4846055.49,Pasture1973,NH009,9,130E,281049
205,2575,BETPAP,11.1,17.969,19.672,,Betula papyrifera,Paper Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,57.969,119.672,721437.9352,4846049.781,721434.0373,4846050.802,Pasture1973,NH009,9,130C,281048
205,2576,TSUCAN,25.8,19.832,19.01,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,59.832,119.01,721437.2732,4846047.918,721433.5903,4846048.826,Pasture1973,NH009,9,331C,281094
205,2577,BETALL,20.5,18.408,14.872,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,58.408,114.872,721433.1352,4846049.342,721429.299,4846049.947,Pasture1973,NH009,9,331C,281094
205,2578,TSUCAN,11.4,17.175,16.5,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,57.175,116.5,721434.7632,4846050.575,721430.7819,4846051.354,Pasture1973,NH009,9,130C,281048
205,2579,BETALL,12.7,16.654,16.417,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,56.654,116.417,721434.6802,4846051.096,721430.6394,4846051.884,Pasture1973,NH009,9,130C,281048
205,2580,BETALL,11.3,16.572,14.1,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,40,100,56.572,114.1,721432.3632,4846051.178,721428.3185,4846051.775,Pasture1973,NH009,9,130E,281049
205,02541-2,TSUCAN,18,6.271,13.3,M,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,40,100,46.271,113.3,721431.5632,4846061.479,721426.3403,4846062.326,Pasture1973,NH009,9,130E,281049
206,1924,FRAAME,25,14.589,17.295,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,54.589,137.295,721455.5582,4846053.161,721451.2311,4846055.763,Pasture1973,NH009,9,130C,281048
206,1925,FRANIG,8.2,14.981,17.152,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,54.981,137.152,721455.4152,4846052.769,721451.1333,4846055.347,Pasture1973,NH009,9,130C,281048
206,1926,FRANIG,8.4,14.851,19.06,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,54.851,139.06,721457.3232,4846052.899,721453.0219,4846055.641,Pasture1973,NH009,9,130C,281048
206,1927,FRANIG,4,16.718,18.899,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,56.718,138.899,721457.1622,4846051.032,721453.0751,4846053.703,Pasture1973,NH009,9,130C,281048
206,1928,FRANIG,3.6,16.363,18.525,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,56.363,138.525,721456.7882,4846051.387,721452.6614,4846054.038,Pasture1973,NH009,9,130C,281048
206,1929,FRANIG,8.8,17.745,18.881,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,57.745,138.881,721457.1442,4846050.005,721453.1748,4846052.643,Pasture1973,NH009,9,130C,281048
206,1930,FRANIG,4.3,17.951,18.4,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,57.951,138.4,721456.6632,4846049.799,721452.7186,4846052.39,Pasture1973,NH009,9,130C,281048
206,1931,ACESAC,3.4,17.876,17.758,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,57.876,137.758,721456.0212,4846049.874,721452.0695,4846052.414,Pasture1973,NH009,9,130C,281048
206,1932,ACESAC,1.1,19.183,18.24,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,59.183,138.24,721456.5032,4846048.567,721452.7001,4846051.107,Pasture1973,NH009,9,130C,281048
206,1933,POPGRA,3.9,18.866,17.598,,Populus grandidentata,Big tooth aspen,Salicaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,58.866,137.598,721455.8612,4846048.884,721452.0233,4846051.38,Pasture1973,NH009,9,130C,281048
206,1934,FRANIG,4.8,17.185,16.315,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,57.185,136.315,721454.5782,4846050.565,721450.5508,4846053.005,Pasture1973,NH009,9,130C,281048
206,1935,FRANIG,4,16.811,15.833,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,56.811,135.833,721454.0962,4846050.939,721450.0271,4846053.35,Pasture1973,NH009,9,130C,281048
206,1936,FRANIG,5.5,16.979,14.354,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,56.979,134.354,721452.6172,4846050.771,721448.5709,4846053.053,Pasture1973,NH009,9,130C,281048
206,1937,FRANIG,3.8,18.436,13.748,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,58.436,133.748,721452.0112,4846049.314,721448.1332,4846051.5,Pasture1973,NH009,9,130C,281048
206,1938,FRANIG,8.2,19.799,13.284,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,59.799,133.284,721451.5472,4846047.951,721447.8265,4846050.056,Pasture1973,NH009,9,130C,281048
206,1939,FRANIG,4.7,16.326,13.035,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,56.326,133.035,721451.2982,4846051.424,721447.1802,4846053.616,Pasture1973,NH009,9,130C,281048
206,1940,ACESAC,4,16.102,13.463,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,56.102,133.463,721451.7262,4846051.648,721447.5815,4846053.882,Pasture1973,NH009,9,130C,281048
206,1941,FRANIG,23.8,15.261,12.892,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,55.261,132.892,721451.1552,4846052.489,721446.9155,4846054.701,Pasture1973,NH009,9,130C,281048
206,1942,ACESAC,2.3,15.654,12.108,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,55.654,132.108,721450.3712,4846052.096,721446.1784,4846054.231,Pasture1973,NH009,9,130C,281048
206,1943,ACESAC,4,13.861,13.302,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,53.861,133.302,721451.5652,4846053.889,721447.1642,4846056.179,Pasture1973,NH009,9,130C,281048
206,1944,FRANIG,19,13.749,11.716,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,53.749,131.716,721449.9792,4846054.001,721445.5691,4846056.161,Pasture1973,NH009,9,130C,281048
206,1945,ACESAC,6.8,12.684,11.787,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,52.684,131.787,721450.0502,4846055.066,721445.5179,4846057.265,Pasture1973,NH009,9,130C,281048
206,1946,FRANIG,10.6,15.243,11.199,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,55.243,131.199,721449.4622,4846052.507,721445.2245,4846054.578,Pasture1973,NH009,9,130C,281048
206,2236,FRANIG,30.6,0.588,1.854,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,40.588,121.854,721440.1172,4846067.162,721434.2229,4846068.901,Pasture1973,NH009,9,130E,281049
206,2237,FRANIG,6.9,1.586,2.684,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,41.586,122.684,721440.9472,4846066.164,721435.1652,4846067.942,Pasture1973,NH009,9,130E,281049
206,2238,FRAAME,13,3.142,5.578,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,43.142,125.578,721443.8412,4846064.608,721438.2306,4846066.581,Pasture1973,NH009,9,130C,281048
206,2239,ACESAC,8.4,3.154,5.946,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,43.154,125.946,721444.2092,4846064.596,721438.5991,4846066.599,Pasture1973,NH009,9,130C,281048
206,2240,ACESAC,3.1,1.337,8.05,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,41.337,128.05,721446.3132,4846066.413,721440.4899,4846068.648,Pasture1973,NH009,9,130C,281048
206,2241,FRANIG,29.9,1.063,8.525,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,41.063,128.525,721446.7882,4846066.687,721440.9324,4846068.971,Pasture1973,NH009,9,130C,281048
206,2242,FRAAME,29.8,2.395,9.856,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,42.395,129.856,721448.1192,4846065.355,721442.4128,4846067.709,Pasture1973,NH009,9,130C,281048
206,2243,ACESAC,3,2.358,9.155,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,42.358,129.155,721447.4182,4846065.392,721441.7092,4846067.689,Pasture1973,NH009,9,130C,281048
206,2244,FRANIG,16.9,3.615,9.226,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,43.615,129.226,721447.4892,4846064.135,721441.9241,4846066.399,Pasture1973,NH009,9,130C,281048
206,2245,FRAAME,6.3,5.682,7.494,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,45.682,127.494,721445.7572,4846062.068,721440.433,4846064.123,Pasture1973,NH009,9,130C,281048
206,2246,FRANIG,5.7,5.744,8.635,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,45.744,128.635,721446.8982,4846062.006,721441.5784,4846064.155,Pasture1973,NH009,9,130C,281048
206,2247,FRANIG,20.1,7.929,9.707,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,47.929,129.707,721447.9702,4846059.821,721442.8982,4846061.992,Pasture1973,NH009,9,130C,281048
206,2248,ULMRUB,4,8.464,9.291,,Ulmus rubra,Slippery elm,Ulmaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,48.464,129.291,721447.5542,4846059.286,721442.5444,4846061.406,Pasture1973,NH009,9,130C,281048
206,2249,FRAAME,9.2,9.373,8.365,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,49.373,128.365,721446.6282,4846058.377,721441.7248,4846060.391,Pasture1973,NH009,9,130C,281048
206,2250,ACESAC,6,9.087,7.331,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,49.087,127.331,721445.5942,4846058.663,721440.6605,4846060.599,Pasture1973,NH009,9,130C,281048
206,2251,ACERUB,26,7.219,3.911,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,47.219,123.911,721442.1742,4846060.531,721437.0346,4846062.238,Pasture1973,NH009,9,130C,281048
206,2252,CARCAR,11.5,9.522,0.878,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,49.522,120.878,721439.1412,4846058.228,721434.2727,4846059.61,Pasture1973,NH009,9,130C,281048
206,2253,ULMRUB,4,8.29,0.723,,Ulmus rubra,Slippery elm,Ulmaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,48.29,120.723,721438.9862,4846059.46,721433.9769,4846060.867,Pasture1973,NH009,9,130E,281049
206,2254,BETPAP,20.1,4.953,0.296,,Betula papyrifera,Paper Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,44.953,120.296,721438.5592,4846062.797,721433.1687,4846064.271,Pasture1973,NH009,9,130E,281049
206,2255,FRAAME,7.3,4.443,3.997,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,44.443,123.997,721442.2602,4846063.307,721436.8024,4846065.107,Pasture1973,NH009,9,130C,281048
206,2256,FRAAME,6.7,2.025,1.546,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,42.025,121.546,721439.8092,4846065.725,721434.0802,4846067.394,Pasture1973,NH009,9,130E,281049
206,2257,ACESAC,6.5,1.576,1.095,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,41.576,121.095,721439.3582,4846066.174,721433.5789,4846067.819,Pasture1973,NH009,9,130E,281049
206,2258,ACESAC,4.7,0.904,0.453,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,40.904,120.453,721438.7162,4846066.846,721432.8614,4846068.458,Pasture1973,NH009,9,130E,281049
206,2259,ACESAC,2.2,1.054,0.928,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,41.054,120.928,721439.1912,4846066.696,721433.3525,4846068.343,Pasture1973,NH009,9,130E,281049
206,2260,TILAME,10.5,3.419,19.081,,Tilia americana,Basswood,Malvaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,43.419,139.081,721457.3442,4846064.331,721451.7331,4846067.427,Pasture1973,NH009,9,130C,281048
206,2261,FRANIG,4.1,6.581,19.461,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,46.581,139.461,721457.7242,4846061.169,721452.4745,4846064.199,Pasture1973,NH009,9,130C,281048
206,2262,FAGGRA,5.3,7.291,16.359,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,47.291,136.359,721454.6222,4846060.459,721449.4612,4846063.208,Pasture1973,NH009,9,130C,281048
206,2263,ACESAC,4,9.065,16.267,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,49.065,136.267,721454.5302,4846058.685,721449.5727,4846061.371,Pasture1973,NH009,9,130C,281048
206,2264,FRAAME,4,9.276,16.279,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,49.276,136.279,721454.5422,4846058.474,721449.6088,4846061.155,Pasture1973,NH009,9,130C,281048
206,2265,ACESAC,2.9,9.837,13.748,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,49.837,133.748,721452.0112,4846057.913,721447.1481,4846060.364,Pasture1973,NH009,9,130C,281048
206,2266,ACESAC,4.5,9.401,13.403,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,49.401,133.403,721451.6662,4846058.349,721446.754,4846060.785,Pasture1973,NH009,9,130C,281048
206,2267,FRAAME,10.2,8.978,13.855,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,48.978,133.855,721452.1182,4846058.772,721447.1564,4846061.259,Pasture1973,NH009,9,130C,281048
206,2268,BETPAP,14.6,6.313,15.774,,Betula papyrifera,Paper Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,46.313,135.774,721454.0372,4846061.437,721448.7656,4846064.167,Pasture1973,NH009,9,130C,281048
206,2269,CARGLA,7.4,7.16,15.417,,Carya glabra,Pignut Hickory,Juglandaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,47.16,135.417,721453.6802,4846060.59,721448.5064,4846063.264,Pasture1973,NH009,9,130C,281048
206,2270,ACESAC,2.6,6.911,13.777,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,46.911,133.777,721452.0402,4846060.839,721446.8418,4846063.383,Pasture1973,NH009,9,130C,281048
206,2271,FRANIG,8.5,8.654,12.518,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,48.654,132.518,721450.7812,4846059.096,721445.7855,4846061.481,Pasture1973,NH009,9,130C,281048
206,2272,FRAAME,11,8.978,11.234,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,48.978,131.234,721449.4972,4846058.772,721444.5417,4846061.039,Pasture1973,NH009,9,130C,281048
206,2273,ACESAC,3.3,9.575,12.149,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,49.575,132.149,721450.4122,4846058.175,721445.5229,4846060.5,Pasture1973,NH009,9,130C,281048
206,2274,ACESAC,4.4,6.55,10.881,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,46.55,130.881,721449.1442,4846061.2,721443.9114,4846063.512,Pasture1973,NH009,9,130C,281048
206,2275,ACESAC,3.1,6.226,13.079,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,46.226,133.079,721451.3422,4846061.524,721446.067,4846064.03,Pasture1973,NH009,9,130C,281048
206,2276,ACESAC,11.5,4.023,12.747,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,44.023,132.747,721451.0102,4846063.727,721445.4834,4846066.273,Pasture1973,NH009,9,130C,281048
206,2277,FRANIG,22.3,2.457,12.12,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,42.457,132.12,721450.3832,4846065.293,721444.6785,4846067.835,Pasture1973,NH009,9,130C,281048
206,2278,ACESAC,7.5,1.138,10.682,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,41.138,130.682,721448.9452,4846066.612,721443.0928,4846069.074,Pasture1973,NH009,9,130C,281048
206,2279,ACESAC,5,3.964,13.629,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,40,120,43.964,133.629,721451.8922,4846063.786,721446.3566,4846066.408,Pasture1973,NH009,9,130C,281048
